ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3500184,Source1,4,6/26/2016 13:42,6/26/2016 19:42,38.98916,-77.0706,38.9926,-77.06078,0.578,Closed between Brookville Rd and Meadowbrook Ln - Road closed due to accident.,E West Hwy,Chevy Chase,Montgomery,MD,20815-5957,US,US/Eastern,KCGS,6/26/2016 13:35,82.4,NA,42,30.22,10,East,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3634910,Source1,2,7/6/2017 8:52,7/6/2017 14:52,27.75559,-82.67675,27.758,-82.67496,0.199,At 31st St/Exit 20 - Accident.,I-275 N,Saint Petersburg,Pinellas,FL,33712,US,US/Eastern,KSPG,7/6/2017 8:53,82.9,NA,79,30.14,10,SSE,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3804229,Source1,2,2/22/2022 8:41,2/22/2022 10:48,29.767411,-95.211399,29.766337,-95.213324,0.137,Slow traffic from Dove St to Yancy Dr due to accident.,Market Street Rd,Houston,Harris,TX,77015-6034,US,US/Central,KHOU,2/22/2022 8:53,71,71,87,29.96,7,S,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3206707,Source2,3,11/26/2017 0:40,11/26/2017 1:10,48.891922,-122.59713,NA,NA,0,Right lane blocked due to accident on I-5 Northbound at Exit 266 WA-548 Grandview Rd.,Grandview Rd,Ferndale,Whatcom,WA,98248,US,US/Pacific,KBLI,11/26/2017 0:30,62.1,NA,56,29.46,10,SE,25.3,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3793975,Source1,2,32:00.0,15:01.0,38.376238,-122.741426,38.375448,-122.741421,0.055,Incident on STONY POINT RD near SCENIC AVE Drive with caution.,Stony Point Rd,Santa Rosa,Sonoma,CA,95407-8084,US,US/Pacific,KSTS,4/9/2022 20:53,59,59,41,29.82,10,N,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3388992,Source2,2,8/20/2017 2:09,8/20/2017 2:38,47.441162,-122.217461,NA,NA,0,Right lane blocked due to accident on WA-167 Northbound at 43rd St.,S 43rd St,Renton,King,WA,98055,US,US/Pacific,KRNT,8/20/2017 1:53,61,NA,72,30.18,10,NNW,5.8,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3229840,Source2,3,10/6/2017 17:12,10/6/2017 17:42,34.729439,-114.31662,NA,NA,0,Left lane blocked due to accident on I-40 Westbound at Exit 9 AZ-95.,I-40 E,Lake Havasu City,Mohave,AZ,86404,US,US/Pacific,KEED,10/6/2017 16:56,91,NA,7,29.83,10,North,21.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3779446,Source1,2,3/7/2022 13:15,3/7/2022 17:15,29.953715,-90.083401,30.005294,-90.023998,5.034,Stationary traffic on I-10 E from S Carrollton Ave (I-10) to Downman Rd (I-10) due to accident.,I-10 E,New Orleans,Orleans,LA,70112,US,US/Pacific,KAUD,3/7/2022 12:55,76,76,74,29.98,10,S,5,0.03,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3119855,Source2,3,12/10/2017 1:48,12/10/2017 2:18,33.779442,-117.876732,NA,NA,0,HOV lane blocked due to accident on I-5 Northbound before CA-57 .,I-5 N,Orange,Orange,CA,92868,US,US/Pacific,KSNA,12/10/2017 1:53,64.9,NA,14,30.14,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3798399,Source1,2,07:20.0,28:15.0,40.210559,-75.566777,40.210967,-75.567143,0.034,Incident on RAILROAD ST near MILL LN Drive with caution.,Railroad St,Royersford,Montgomery,PA,19468,US,US/Eastern,KPTW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3171523,Source2,3,11/7/2017 10:40,11/7/2017 11:10,26.188438,-80.151825,NA,NA,0,Accident on I-95 Southbound at Exit 32 FL-870 Commercial Blvd.,I-95 N,Fort Lauderdale,Broward,FL,33309,US,US/Eastern,KFXE,11/7/2017 10:53,82,NA,76,30.06,10,East,9.2,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3306804,Source2,2,9/14/2017 14:50,9/14/2017 15:20,40.169281,-75.25032,NA,NA,0,Accident on Township Line Rd at Penllyn Blue Bell Pike.,Penllyn Blue Bell Pike,Blue Bell,Montgomery,PA,19422-1621,US,US/Eastern,KLOM,9/14/2017 14:55,77,NA,65,29.88,10,SW,8.1,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3874745,Source1,4,53:47.0,42:09.0,47.136279,-114.043691,47.13748,-114.043388,0.084,Construction on US-93 NB near MP 15 Road closed. Take alternate route.,US Highway 93,Arlee,Missoula,MT,59821,US,US/Mountain,KMSO,6/12/2022 6:53,52,52,89,26.53,10,NW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4024644,Source1,2,2/5/2022 16:19,2/5/2022 18:22,28.577874,-81.452623,28.578531,-81.451435,0.085,Slow traffic on FL-438 - FL-431 at Belco Dr due to accident.,Silver Star Rd,Orlando,Orange,FL,32808-4402,US,US/Eastern,KORL,2/5/2022 16:26,58,58,70,30.09,10,NNE,12,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3011281,Source2,3,2/14/2018 20:12,2/14/2018 20:57,33.75985,-84.379074,NA,NA,0,Slow traffic due to accident on I-75 Northbound at Exits 248C 248D I-85 I-75.,I-75 N,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2/14/2018 19:52,59,NA,87,30.33,10,SE,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3860179,Source1,2,1/29/2023 14:33,1/29/2023 15:52,30.43909192,-91.18818641,30.44048192,-91.21309641,1.487,Incident on W I-10 WB near S I-110 Drive with caution.,I-10,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,1/29/2023 14:20,64,64,96,29.96,4,E,6,0.11,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3559353,Source1,2,1/31/2017 14:53,1/31/2017 20:53,40.73985,-73.81833,40.73842,-73.8073,0.586,At Kissena Blvd/Exit 24 - Accident.,Long Island Expy E,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,1/31/2017 14:51,30.9,22.2,82,29.76,1,ENE,10.4,0.02,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3109225,Source2,3,12/6/2017 6:31,12/6/2017 7:30,38.8013,-77.521217,NA,NA,4.420000076,Right hand shoulder closed due to accident on I-66 Eastbound between Exit 44 VA-234 Byp Prince William Pkwy and Exits 47 47A 47B VA-234 Sudley Rd.,I-66 E,Manassas,Prince William,VA,20109,US,US/Eastern,KHEF,12/6/2017 6:56,39.9,31.1,51,30.13,10,North,17.3,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3423739,Source1,2,6/2/2016 14:33,6/2/2016 20:33,34.04965,-118.44876,34.04391,-118.44416,0.476,At CA-2/Santa Monica Blvd/Exit 55A - Accident.,San Diego Fwy S,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,6/2/2016 14:51,66.9,NA,73,29.95,10,SW,10.4,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3341247,Source2,3,9/28/2017 14:17,9/28/2017 14:47,34.078079,-117.296516,NA,NA,0,Accident on I-215 Southbound after Orange Show Rd.,I-215 S,San Bernardino,San Bernardino,CA,92408,US,US/Pacific,KSBD,9/28/2017 13:50,95,NA,9,29.87,7,SW,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3428725,Source1,3,1/10/2017 2:24,1/10/2017 8:24,29.72523,-95.46022,29.73533,-95.4592,0.701,At US-59/Exit 8 - Accident.,I-610 N,Houston,Harris,TX,77081,US,US/Central,KMCJ,1/10/2017 2:15,62.6,NA,88,30.12,10,South,5.8,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3723559,Source1,2,2/9/2022 8:53,2/9/2022 11:04,34.911533,-82.207786,34.911798,-82.211922,0.235,Stationary traffic on SC-101 - SC-80 from Taylor Rd to S Buncombe Rd due to accident.,Highway 101 S,Greer,Spartanburg,SC,29651-6621,US,US/Eastern,KGSP,2/9/2022 8:53,41,41,70,29.07,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3372261,Source2,2,8/11/2017 9:24,8/11/2017 9:54,29.688557,-95.340477,NA,NA,0,Accident on Martin Luther King Jr Blvd at Yellowstone Blvd.,Yellowstone Blvd,Houston,Harris,TX,77021,US,US/Central,KMCJ,8/11/2017 9:15,86,NA,74,30.06,10,Calm,NA,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3314614,Source2,2,9/18/2017 13:58,9/18/2017 14:27,37.504173,-77.439545,NA,NA,0,Accident on Mansion Ave at 21st St.,E 21st St,Richmond,Richmond City,VA,23224,US,US/Eastern,KFCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3282100,Source2,2,9/1/2017 6:59,9/1/2017 7:28,34.215881,-119.01886,NA,NA,0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 53A Flynn Rd.,US-101 N,Camarillo,Ventura,CA,93012,US,US/Pacific,KCMA,9/1/2017 6:55,71.1,NA,78,29.79,8,WNW,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3555607,Source1,3,7/26/2016 10:23,7/26/2016 16:23,34.05819,-118.25402,34.05512,-118.257,0.272,At 3rd St/4th St - Accident.,CA-110 S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,7/26/2016 10:47,82,NA,54,29.88,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3060406,Source2,3,1/11/2018 13:29,1/11/2018 14:23,33.973183,-80.954857,NA,NA,0,Accident on I-77 Northbound at Exits 9 9A US-76 Garners Ferry Rd.,I-77 N,Columbia,Richland,SC,29209,US,US/Eastern,KCUB,1/11/2018 13:53,73,NA,68,30.09,10,SE,8.1,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3137669,Source2,2,12/19/2017 8:18,12/19/2017 8:48,40.913956,-73.850494,NA,NA,0,Right hand shoulder blocked due to accident on Bronx River Pkwy Northbound near Exit 10A Yonkers Ave.,Yonkers Ave,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,12/19/2017 7:51,50,NA,61,29.91,10,WSW,11.5,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3656797,Source1,2,3/20/2023 13:56,3/20/2023 16:22,37.701391,-121.851034,37.701401,-121.85258,0.085,Accident on I-580 W from Airway Blvd (I-580) to El Charro Rd/Fallon Rd (I-580).,I-580 W,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,3/20/2023 13:53,56,56,57,29.46,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3944088,Source1,2,01:00.0,20:23.0,42.999219,-85.67591,42.997122,-85.675984,0.145,Incident on US-131 SB near I-96 Drive with caution.,US-131 S,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,12/28/2022 12:53,38,31,62,28.89,10,S,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3793837,Source1,2,17:26.0,36:16.0,35.950759,-78.539675,35.949893,-78.539534,0.06,Incident on CAPITAL BLVD near POPES CREEK DR Expect delays.,Capital Blvd,Wake Forest,Wake,NC,27587,US,US/Eastern,KLHZ,7/20/2022 7:15,72,72,88,29.53,10,SW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3220207,Source2,3,10/3/2017 21:03,10/3/2017 21:33,36.966522,-76.29454,NA,NA,0,Entry ramp closed due to incident on I-64 Westbound at Exit 272 US-60.,I-64 E,Norfolk,Norfolk,VA,23503,US,US/Eastern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3085688,Source2,3,1/25/2018 8:53,1/25/2018 9:37,41.418858,-81.64344,NA,NA,1.330000043,Two right lane blocked due to accident on I-77 Northbound between Rockside Rd and Exit 157 OH-21.,I-77 N,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,1/25/2018 8:53,27,23,72,30.49,9,SW,3.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3310854,Source2,2,9/15/2017 13:35,9/15/2017 14:05,34.48148,-82.597778,NA,NA,0,Accident on Ponce Deleon Dr at Crosby Dr.,Ponce Deleon Dr,Anderson,Anderson,SC,29621-7241,US,US/Eastern,KAND,9/15/2017 13:56,82,NA,52,30.07,10,Variable,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3238659,Source2,2,10/11/2017 10:59,10/11/2017 11:58,34.934631,-82.001396,NA,NA,0,Accident on Peachwood Centre Dr at Franklin Ave.,Franklin Ave,Spartanburg,Spartanburg,SC,29301-2513,US,US/Eastern,KSPA,10/11/2017 10:55,78.8,NA,78,30.07,7,WSW,5.8,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3640530,Source1,2,7/14/2017 16:35,7/14/2017 22:35,29.68782,-95.55778,29.67178,-95.56044,1.12,At Bissonnet St - Accident.,W Sam Houston Tollway S,Houston,Harris,TX,77072,US,US/Central,KSGR,7/14/2017 16:53,91,NA,57,30.04,10,SE,15,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3314661,Source2,2,9/18/2017 17:12,9/18/2017 17:57,35.784996,-78.68705,NA,NA,0,Accident on Western Blvd at Gorman St.,Western Blvd,Raleigh,Wake,NC,27606-1931,US,US/Eastern,KRDU,9/18/2017 16:51,82,NA,56,29.98,10,NE,12.7,NA,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3137794,Source2,2,12/19/2017 19:41,12/19/2017 20:26,40.247318,-75.243797,NA,NA,0,Accident on PA-463 Horsham Rd at PA-309 Bethlehem Pike.,Bethlehem Pike,Montgomeryville,Montgomery,PA,18936,US,US/Eastern,KLOM,12/19/2017 19:35,48.2,NA,58,29.82,10,SW,6.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3170021,Source2,3,11/6/2017 12:53,11/6/2017 13:22,30.407885,-97.674561,NA,NA,0,Accident on I-35 Southbound at Exit 245 FM-734 Parmer Ln.,W Parmer Ln,Austin,Travis,TX,78753,US,US/Central,KATT,11/6/2017 12:51,86,NA,55,29.95,10,SSW,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3825754,Source1,2,1/23/2023 17:30,1/23/2023 18:45,39.226198,-84.548744,39.225543,-84.548823,0.045,Incident on US-127 SB near US-127 Drive with caution.,Hamilton Ave,Cincinnati,Hamilton,OH,45231,US,US/Eastern,KHAO,1/23/2023 17:53,33,29,72,29.53,10,W,5,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3424455,Source1,2,6/13/2016 19:17,6/14/2016 1:17,34.00732,-118.17253,34.00479,-118.17303,0.177,At Washington Blvd - Accident.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,6/13/2016 19:22,62.1,NA,78,30.03,10,Calm,NA,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3623623,Source1,2,5/31/2017 16:17,5/31/2017 22:17,37.66361,-122.10584,37.66864,-122.10893,0.386,At A St - Accident.,I-880 N,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,5/31/2017 16:32,66.9,NA,63,29.96,10,WNW,13.8,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3077608,Source2,3,1/22/2018 7:56,1/22/2018 8:25,42.357697,-71.123985,NA,NA,0,Accident on I-90 Massachusetts Turnpike Westbound before Cambridge St.,I-90 W,Allston,Suffolk,MA,2134,US,US/Eastern,KBOS,1/22/2018 7:54,35.1,NA,92,30.25,4,Calm,NA,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3572308,Source1,3,2/17/2017 19:51,2/18/2017 1:51,33.71134,-84.214340000000007,33.71209,-84.22018,0.34,At Wesley Chapel Rd/Exit 68 - Accident.,I-20 W,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2/17/2017 19:52,60.1,NA,31,29.99,10,SW,5.8,NA,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3185953,Source2,2,11/15/2017 15:22,11/15/2017 16:07,42.912518,-85.583443,NA,NA,0,Accident on M-37 Beltline Ave at M-11 28th St.,Broadmoor Ave SE,Grand Rapids,Kent,MI,49512,US,US/Eastern,KGRR,11/15/2017 15:20,45,39.3,97,29.66,2.5,SSW,11.5,0.01,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3969945,Source1,2,1/11/2022 6:53,1/11/2022 8:38,41.318559,-72.899772,41.313651,-72.911406,0.692,ConnDOT: Crash (2 Vehicle) on I-91 Southbound between Exits 7 and 6. The left and center lanes are closed. Reported Tuesday January 11 at 6:53 am.,I-91 S,New Haven,New Haven,CT,6511,US,US/Eastern,KHVN,1/11/2022 6:53,17,4,50,30.39,10,NNW,12,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3937398,Source1,4,4/1/2022 15:25,4/1/2022 17:50,35.1546514,-84.94346738,35.1764014,-84.91656738,2.137,Incident on I-75 NB near MM 22 Road closed. Take alternate route.,I-75,Cleveland,Bradley,TN,37311,US,US/Eastern,KRZR,4/1/2022 15:53,61,61,34,29.32,10,VAR,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3600964,Source1,4,4/19/2017 15:01,4/19/2017 21:01,39.88766,-83.04278,39.89129,-83.03939,0.309,Ramp closed to Exit 101 - Road closed due to accident.,South Fwy N,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,4/19/2017 14:50,75.2,NA,65,30.11,10,SW,15,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3642951,Source1,2,7/12/2017 15:58,7/12/2017 21:58,43.90236,-70.070109,43.906153,-70.05582,0.758,At US-1/Exit 28 - Accident. 2 lanes closed.,I-295 S,Freeport,Cumberland,ME,4032,US,US/Eastern,KNHZ,7/12/2017 15:53,77,77,56,29.91,10,S,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3910314,Source1,2,12/15/2022 6:28,12/15/2022 7:45,30.349213,-97.546529,30.349212,-97.54666,0.008,Incident on E US-290 WB near SHADOWGLEN BLVD Expect delays.,US Highway 290 E,Manor,Travis,TX,78653,US,US/Central,KEDC,12/15/2022 6:35,36,36,87,29.4,10,SW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-3552172,Source1,2,6/24/2016 9:16,6/24/2016 15:16,32.76121,-117.16297,32.76187,-117.16273,0.048,Ramp to CA-163 - Accident. Left lane blocked.,CA-163 N,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,6/24/2016 8:53,71.1,NA,66,29.96,7,NW,3.5,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3287737,Source2,3,9/5/2017 8:32,9/5/2017 9:17,37.941456,-122.32415,NA,NA,0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 17 Amador St.,I-80 W,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,9/5/2017 8:53,73.9,NA,71,29.92,9,WNW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3175123,Source2,2,11/8/2017 0:13,11/8/2017 0:42,34.492954,-118.282921,NA,NA,0.829999983,Exit ramp from CA-14 Southbound at Exit 19 to Escondido Canyon Road Eastbound lane blocked due to accident.,Valley Sage Rd,Canyon Country,Los Angeles,CA,91390-2854,US,US/Pacific,K3A6,11/8/2017 0:51,57,57,67,29.22,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3642430,Source1,3,7/11/2017 0:46,7/11/2017 6:46,33.74561,-84.38951,33.74404,-84.39125,0.148,At Fulton St/Exit 246 - Accident.,I-75 S,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,7/11/2017 0:52,75,NA,87,30.06,10,SSW,4.6,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3108597,Source2,2,12/5/2017 6:56,12/5/2017 7:25,37.381866,-121.963829,NA,NA,0,Accident on US-101 Northbound before County Hwy-G4 Montague Expy.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,12/5/2017 6:53,48.9,NA,36,30.25,10,Variable,3.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3223378,Source2,3,10/4/2017 19:35,10/4/2017 20:19,30.261726,-81.60659,NA,NA,1.049999952,Accident on exit ramp from I-95 Northbound at Exit 345 to Bowden Rd Westbound.,I-95 N,Jacksonville,Duval,FL,32216,US,US/Eastern,KCRG,10/4/2017 19:53,78.1,NA,79,30.16,10,ENE,9.2,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
